iter	RMSE
230	0.02478220406
231	0.02471597147
232	0.02466533224
233	0.02463515616
234	0.02458101879
235	0.02452973424
236	0.02448575488
237	0.02442649801
238	0.02438608912
239	0.02431819675
240	0.02427398384
241	0.024220235
242	0.02419910222
243	0.02415571741
244	0.02411980283
245	0.02406758551
246	0.02403992293
247	0.02396668304
248	0.02394582266
249	0.02387486286
250	0.02382053502
251	0.02377339485
252	0.02374799627
253	0.02366236455
254	0.02361350348
255	0.0235850505
256	0.02356412623
257	0.02352710911
258	0.02349529338
259	0.02344479865
260	0.02338340781
261	0.02330705561
262	0.02330468122
263	0.02325281379
264	0.02324323368
265	0.02316525088
266	0.02314425288
267	0.02309062991
268	0.02303599572
269	0.02301251135
270	0.0229933828
271	0.02294414147
272	0.02289082591
273	0.02285903148
274	0.02279512585
275	0.02275055307
276	0.02271511828
277	0.02267501653
278	0.02264068509
279	0.02261522126
280	0.0225795873
281	0.02251977124
282	0.02249633714
283	0.02244838954
284	0.02242105001
285	0.02237105794
286	0.0223559101
287	0.02231503654
288	0.02226216481
289	0.02225046494
290	0.02220997143
291	0.02218687279
292	0.02217029313
293	0.0221442792
294	0.02207800203
295	0.02200229792
296	0.02197837619
297	0.0219394391
298	0.0219244593
299	0.02189467357
300	0.02185772827
301	0.02175778499
302	0.0217045944
303	0.02168397022
304	0.02165194259
305	0.02162379189
306	0.02160332897
307	0.0215446501
308	0.02152326324
309	0.02145523843
310	0.02139974625
311	0.0213601932
312	0.02131400942
313	0.02128449705
314	0.02126640449
315	0.02124756241
316	0.02120290499
317	0.02118252589
318	0.02115405194
319	0.02112908202
320	0.02111173417
321	0.0211010531
322	0.02109526514
323	0.02104825173
324	0.02099959852
325	0.02098116599
326	0.02091662537
327	0.02088270871
328	0.02083424375
329	0.02077342642
330	0.02073438787
331	0.02068743217
332	0.02061780436
333	0.02055747336
334	0.02053740811
335	0.02050634095
336	0.02048586394
337	0.02045587674
338	0.02042495622
339	0.02039958665
340	0.02038718895
341	0.02035821981
342	0.02033886489
343	0.02032693023
344	0.02029688782
345	0.02027588283
346	0.0202598144
347	0.02023375616
348	0.02020615339
349	0.02020162563
350	0.02018528684
351	0.02016899358
352	0.02013940419
353	0.02012347766
354	0.02006150301
355	0.02005448137
356	0.01999042373
357	0.01997170596
358	0.01995244493
359	0.01993023015
360	0.01991232935
361	0.01989868898
362	0.01988439534
363	0.01987909088
364	0.01985022522
365	0.0198271665
366	0.01980050787
367	0.01977107359
368	0.01974434973
369	0.01969824721
370	0.01967607636
371	0.01965826196
372	0.01959775875
373	0.01958651411
374	0.01954953282
375	0.01951505187
376	0.01951029565
377	0.01949284765
378	0.01948107242
379	0.01945635564
380	0.01943579627
381	0.0193875192
382	0.01936247539
383	0.01930511313
384	0.01927743915
385	0.01924484698
386	0.01921281631
387	0.01915667643
388	0.01909289477
389	0.0190753743
390	0.01904868654
391	0.01898655992
392	0.01896929352
393	0.01895546079
394	0.01891201706
395	0.01888688331
396	0.01885583134
397	0.01883021235
398	0.01879995881
399	0.01879564648
400	0.01878156124
401	0.01875092316
402	0.01873117378
403	0.01871868765
404	0.01870787721
405	0.01869255743
406	0.01867061727
407	0.0186191456
408	0.01859153502
409	0.0185624472
410	0.01855255121
411	0.01851653261
412	0.01846915972
413	0.01843351328
414	0.01839636704
415	0.0183721487
416	0.0183448642
417	0.01828567491
418	0.01825946523
419	0.01824517108
420	0.01820932071
421	0.01818072863
422	0.01816592355
423	0.01815638946
424	0.01814421865
425	0.01811230885
426	0.01809860776
427	0.01806313798
428	0.01803861776
429	0.01798079352
430	0.01795788302
431	0.01794785542
432	0.01792203491
433	0.01791267782
434	0.01790480785
435	0.01787114371
436	0.01785663441
437	0.01784693864
438	0.01784142135
439	0.01782581145
440	0.0178060744
441	0.01779152393
442	0.01773277131
443	0.01771435314
444	0.0177028542
445	0.01767038133
446	0.01763702655
447	0.01762707728
448	0.0175907122
449	0.01755629672
450	0.01754616167
451	0.01752615875
452	0.01751157822
453	0.01745268206
454	0.01744297322
455	0.01741292285
456	0.01738518052
457	0.01734832558
458	0.01731029245
459	0.01729669827
460	0.01726975003
461	0.01722709183
462	0.01721127466
463	0.01719771341
464	0.01715549199
465	0.01712255304
466	0.0171119758
467	0.01705945182
468	0.01705172771
469	0.016999536
470	0.01699312145
471	0.01697995603
472	0.01695072669
473	0.01693029203
474	0.01690508798
475	0.01688709806
476	0.01683554804
477	0.01682952499
478	0.0167870493
479	0.01677950268
480	0.0167493525
481	0.01673080842
482	0.01670149262
483	0.01668885373
484	0.01666205208
485	0.01665502244
486	0.01663509672
487	0.0166231012
488	0.01661439602
489	0.01657390962
490	0.01654567721
491	0.01653160604
492	0.01649862336
493	0.01647893822
494	0.0164628592
495	0.01645657662
496	0.01643648759
497	0.01640803315
498	0.01636579843
499	0.01632502041
500	0.01629555109
501	0.01628464908
502	0.01626974525
503	0.01626506015
504	0.01624681591
505	0.01623379118
506	0.0161824603
507	0.01617576666
508	0.01616661691
509	0.01614693483
510	0.01612033375
511	0.01610880192
512	0.01608817507
513	0.01608097193
514	0.0160667632
515	0.01605452756
516	0.01604371207
517	0.01602984066
518	0.0159925006
519	0.01596608883
520	0.01593956758
521	0.01593035956
522	0.01592347883
523	0.01589815122
524	0.01588875287
525	0.01587602988
526	0.01583199489
527	0.01580284158
528	0.01579672163
529	0.0157912243
530	0.01574834486
531	0.01574254481
532	0.01572236004
533	0.01570920163
534	0.0156999323
535	0.01569352444
536	0.01568109477
537	0.01562657753
538	0.01561674043
539	0.01558584901
540	0.01556961632
541	0.01552150632
542	0.01551180645
543	0.01550466854
544	0.01548908322
545	0.0154580006
546	0.01545052859
547	0.0154268173
548	0.01542007301
549	0.01540547588
550	0.01535771389
551	0.0153446002
552	0.01531008617
553	0.01528093725
554	0.01525128737
555	0.01522449335
556	0.01520877394
557	0.01519326511
558	0.01518647797
559	0.0151581841
560	0.01515123107
561	0.01513558294
562	0.01511185479
563	0.01509733012
564	0.01508847851
565	0.0150474501
566	0.01501427115
567	0.01500410145
568	0.01499759801
569	0.01499022913
570	0.01498025441
571	0.01496613646
572	0.01495810638
573	0.01491597917
574	0.01490887744
575	0.01490056234
576	0.01489737529
577	0.01486725794
578	0.01484821774
579	0.01484050735
580	0.01481412886
581	0.01478372244
582	0.01477006617
583	0.01476423623
584	0.01473393265
585	0.01472606152
586	0.0146934219
587	0.01468828319
588	0.01465595425
589	0.01462740272
590	0.01461975716
591	0.01460876054
592	0.01458900414
593	0.0145764229
594	0.01453200975
595	0.01451752705
596	0.0144979564
597	0.01447539383
598	0.01446606052
599	0.01444880311
600	0.01443569851
601	0.01439746213
602	0.01438015881
603	0.01437424561
604	0.01434549798
605	0.01433498177
606	0.01433075595
607	0.01431003315
608	0.01428824411
609	0.01428299089
610	0.01426696819
611	0.0142474069
612	0.01423929492
613	0.01423621442
614	0.01422563989
615	0.01420388733
616	0.01419250539
617	0.01418218227
618	0.01417508387
619	0.01415204274
620	0.01412983729
621	0.0141186838
622	0.01410273317
623	0.01409589179
624	0.01408334948
625	0.0140779703
626	0.01405878505
627	0.01402164288
628	0.0139977356
629	0.0139765835
630	0.01397234154
631	0.01395258006
632	0.01393599879
633	0.01391335131
634	0.01388928234
635	0.0138767027
636	0.01386423191
637	0.01385202321
638	0.01383785541
639	0.01382503814
640	0.01381555385
641	0.01380721498
642	0.01378997853
643	0.01376700765
644	0.01373317925
645	0.01372592386
646	0.013710491
647	0.01369828698
648	0.01366537315
649	0.01365372985
650	0.01362270491
651	0.01360446617
652	0.01358559147
653	0.01356556193
654	0.01354652944
655	0.01352537807
656	0.01350017681
657	0.01348783647
658	0.01347844246
659	0.01346542645
660	0.01343825862
661	0.01342988825
662	0.01340848993
663	0.0134001057
664	0.0133860327
665	0.01336944827
666	0.01333600337
667	0.01333171406
668	0.01332730779
669	0.01330975397
670	0.01329766684
671	0.01329112752
672	0.01328572885
673	0.01327702971
674	0.01324972119
675	0.01323727957
676	0.01321764529
677	0.01318870347
678	0.01317646844
679	0.0131722029
680	0.01312688258
681	0.01312203124
682	0.01311977111
683	0.01309698717
684	0.01309413557
685	0.01308112999
686	0.01307054041
687	0.01305891817
688	0.01304153667
689	0.01303163332
690	0.01301674174
691	0.01301308391
692	0.01297922851
693	0.01296167897
694	0.01295468051
695	0.01294435413
696	0.01294069151
697	0.0129211154
698	0.01290759797
699	0.01289797742
700	0.01288691425
701	0.01286497543
702	0.01284066292
703	0.01283488363
704	0.01282529816
705	0.01281571969
706	0.01280313057
707	0.01279038754
708	0.01277074839
709	0.01276534724
710	0.01276377929
711	0.01275652985
712	0.0127359533
713	0.01273099934
714	0.01272086932
715	0.01270937855
716	0.01268667027
717	0.01266836143
718	0.01265834705
719	0.01264435457
720	0.01263632175
721	0.01262949364
722	0.01260147308
723	0.01258606351
724	0.0125721642
725	0.01255624959
726	0.01254360316
727	0.0125288283
728	0.0125202253
729	0.01250170226
730	0.01248292253
731	0.01245569244
732	0.01245194737
733	0.01241639402
734	0.01239959843
735	0.01238353991
736	0.01237896157
737	0.0123532059
738	0.01232107235
739	0.01229607581
740	0.01227324589
741	0.01226395081
742	0.01225505736
743	0.01224374422
744	0.0122397763
745	0.01223436426
746	0.0122172693
747	0.01220250773
748	0.01218471211
749	0.01218149407
750	0.01217484745
751	0.01215934789
752	0.01213183985
753	0.01212068448
754	0.01210631076
755	0.01210095
756	0.01208756925
757	0.01207862384
758	0.01205835829
759	0.01204259859
760	0.01202183239
761	0.01200271125
762	0.01199772778
763	0.01199369645
764	0.01197759137
765	0.01196105428
766	0.01195611615
767	0.01194248931
768	0.01192617781
769	0.01189853576
770	0.01188825248
771	0.0118682551
772	0.01186473591
773	0.01185719732
774	0.0118440324
775	0.01183285102
776	0.01182063931
777	0.01180433704
778	0.01180275071
779	0.01179148672
780	0.01178250495
781	0.0117490765
782	0.01170813194
783	0.01168707651
784	0.01166969169
785	0.01164894573
786	0.01163905033
787	0.01162857834
788	0.01161456014
789	0.01160172928
790	0.01158194946
791	0.01156275788
792	0.01154624942
793	0.01152644335
794	0.01151493736
795	0.01150873466
796	0.01149852264
797	0.01149156226
798	0.01148837553
799	0.01147596941
800	0.0114687242
801	0.01145058274
802	0.01144150046
803	0.01142991129
804	0.0114165947
805	0.01139287021
806	0.01137456306
807	0.01136907122
808	0.01136012112
809	0.0113297381
810	0.01132598953
811	0.01131818089
812	0.01129240031
813	0.01128151458
814	0.01126927439
815	0.01125987098
816	0.01125366905
817	0.01124220788
818	0.01123656043
819	0.01121691049
820	0.01121246446
821	0.01119872932
822	0.01118442086
823	0.01115840445
824	0.01114693707
825	0.01113846798
826	0.01112201017
827	0.01111477519
828	0.01110492344
829	0.01108567825
830	0.01108387496
831	0.01107585969
832	0.01106177909
833	0.01104149743
834	0.01102068323
835	0.01100966035
836	0.01098431785
837	0.01096994968
838	0.01095341692
839	0.01093914337
840	0.01091304133
841	0.01090137227
842	0.01089499071
843	0.01087144535
844	0.01086195801
845	0.01085413383
846	0.01084041542
847	0.0108376184
848	0.01083576249
849	0.01081211832
850	0.0108055927
851	0.01080317909
852	0.01079993202
853	0.01079815739
854	0.01078986944
855	0.01078259138
856	0.01077717792
857	0.01076970595
858	0.0107615644
859	0.01074442304
860	0.01072690349
861	0.01070927221
862	0.01070353692
863	0.01068828104
864	0.01068289693
865	0.01065720684
866	0.01064930704
867	0.01062448366
868	0.01059915449
869	0.01058651569
870	0.01057842903
871	0.01056479368
872	0.01055671636
873	0.0105485371
874	0.01052668691
875	0.01050785122
876	0.01049659758
877	0.01049502612
878	0.01048308367
879	0.01047987172
880	0.01047834687
881	0.01046736928
882	0.01045772939
883	0.01044559252
884	0.01041819473
885	0.01041134503
886	0.01040967199
887	0.01037187539
888	0.01036687888
889	0.01035737459
890	0.01032413793
891	0.01030736094
892	0.01029347643
893	0.01028432606
894	0.01026752472
895	0.01026478322
896	0.01026060386
897	0.01024729317
898	0.0102345938
899	0.01022611855
900	0.01021721977
901	0.01021657743
902	0.01018570307
903	0.01018433053
904	0.01017079233
905	0.0101669011
906	0.0101548045
907	0.01013239836
908	0.0101207488
909	0.01010062768
910	0.0100879159
911	0.01008223578
912	0.01006439882
913	0.0100451174
914	0.01004197394
915	0.01002455747
916	0.01001825169
917	0.01000504505
918	0.009990097767
919	0.009976058226
920	0.009955540752
921	0.009944677469
922	0.009931676574
923	0.009921404085
924	0.009912819635
925	0.009908522032
926	0.009906189903
927	0.009894579225
928	0.009884212037
929	0.009872795732
930	0.009861936806
931	0.009849095796
932	0.009843057067
933	0.009828503741
934	0.009821627427
935	0.009811809379
936	0.009794363182
937	0.009785424192
938	0.009774135211
939	0.009757748368
940	0.009751384027
941	0.00974551533
942	0.009733927921
943	0.00972314602
944	0.009710004281
945	0.009695876849
946	0.009687748438
947	0.009681929446
948	0.009678677963
949	0.009668931908
950	0.009656947019
951	0.009651812073
952	0.009644254592
953	0.009629833717
954	0.009612818567
955	0.009605402064
956	0.009600330672
957	0.009583902857
958	0.009573895902
959	0.009554698942
960	0.009553596649
961	0.009540096736
962	0.009517729976
963	0.009515663531
964	0.009504593827
965	0.009496714623
966	0.009486137095
967	0.009475157046
968	0.009466502754
969	0.009457770586
970	0.00944179222
971	0.009421812155
972	0.009414764562
973	0.009400127289
974	0.009391566046
975	0.009363708142
976	0.009355555821
977	0.009346149161
978	0.00932804872
979	0.009315780369
980	0.00930774161
981	0.009293480752
982	0.00928271193
983	0.009268736356
984	0.009260492921
985	0.009252883173
986	0.009235581597
987	0.009217544321
988	0.009204796088
989	0.009201281862
990	0.009195756211
991	0.009186131706
992	0.009184602114
993	0.009179097235
994	0.009177654915
995	0.009166661419
996	0.00915322542
997	0.009141764006
998	0.009139987648
999	0.009133402345
